model,rank,num_layers,train_batch_size,predict_batch_size,lambda,topK,learning_rate,epoch,negative_sampling_size,Clicks,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CVNCF,250,1,128,128,0.0006667,,0.0005,300,10,"[3.0502, 0.0524]","[0.0318, 0.0019]","[0.0294, 0.0016]","[0.0277, 0.0014]","[0.0355, 0.0027]","[0.0222, 0.0009]","[0.115, 0.0041]","[0.0263, 0.0013]","[0.0237, 0.001]","[0.0219, 0.0009]","[0.031, 0.002]","[0.0161, 0.0005]","[0.0352, 0.0031]","[0.099, 0.0059]","[0.1327, 0.0067]","[0.1599, 0.0072]","[0.0572, 0.0046]","[0.2773, 0.0087]"
CVNCF,250,1,128,128,5E-05,,0.001,300,10,"[3.0844, 0.052]","[0.0318, 0.002]","[0.0293, 0.0016]","[0.0276, 0.0014]","[0.0363, 0.0027]","[0.0222, 0.0009]","[0.1149, 0.0041]","[0.0256, 0.0013]","[0.0235, 0.0011]","[0.0219, 0.0009]","[0.0308, 0.002]","[0.0162, 0.0006]","[0.0358, 0.0031]","[0.0915, 0.0056]","[0.1226, 0.0064]","[0.1524, 0.007]","[0.0594, 0.0047]","[0.2772, 0.0087]"
CVNCF,150,1,128,128,0.003333,,0.005,300,10,"[3.1052, 0.0527]","[0.0323, 0.002]","[0.0297, 0.0016]","[0.0277, 0.0014]","[0.0367, 0.0028]","[0.0217, 0.0009]","[0.1147, 0.0044]","[0.0261, 0.0013]","[0.0231, 0.001]","[0.021, 0.0009]","[0.0314, 0.002]","[0.0151, 0.0005]","[0.0396, 0.0036]","[0.1019, 0.0061]","[0.1318, 0.0067]","[0.1553, 0.0071]","[0.0612, 0.0048]","[0.2629, 0.0086]"
CVNCF,150,1,128,128,0.01,,0.0001,300,10,"[3.0697, 0.0525]","[0.0325, 0.002]","[0.03, 0.0016]","[0.0281, 0.0014]","[0.0363, 0.0027]","[0.0222, 0.0009]","[0.1144, 0.0041]","[0.0267, 0.0013]","[0.0239, 0.001]","[0.0219, 0.0009]","[0.0311, 0.002]","[0.0157, 0.0005]","[0.0341, 0.003]","[0.1026, 0.0061]","[0.1332, 0.0067]","[0.1619, 0.0073]","[0.0594, 0.0047]","[0.2708, 0.0086]"
CVNCF,250,1,128,128,0.0001,,0.001,300,10,"[3.0809, 0.0519]","[0.0304, 0.0019]","[0.0283, 0.0016]","[0.0268, 0.0014]","[0.0341, 0.0027]","[0.0217, 0.0009]","[0.1142, 0.0041]","[0.0251, 0.0013]","[0.0233, 0.0011]","[0.0216, 0.0009]","[0.0284, 0.0019]","[0.016, 0.0005]","[0.0333, 0.003]","[0.0941, 0.0058]","[0.1286, 0.0066]","[0.158, 0.0072]","[0.055, 0.0046]","[0.2804, 0.0088]"
CVNCF,100,1,128,128,0.0003333,,0.001,300,10,"[3.0889, 0.0531]","[0.0328, 0.002]","[0.0303, 0.0016]","[0.0285, 0.0014]","[0.037, 0.0028]","[0.0224, 0.0009]","[0.1139, 0.0042]","[0.0274, 0.0013]","[0.0242, 0.0011]","[0.0224, 0.0009]","[0.031, 0.0019]","[0.0157, 0.0005]","[0.0353, 0.0032]","[0.101, 0.0059]","[0.1303, 0.0065]","[0.1586, 0.0071]","[0.0591, 0.0046]","[0.2641, 0.0086]"
CVNCF,200,1,128,128,0.001,,0.0006667,300,10,"[3.1159, 0.0527]","[0.0323, 0.002]","[0.0296, 0.0016]","[0.0276, 0.0014]","[0.0375, 0.0028]","[0.0215, 0.0009]","[0.1138, 0.0044]","[0.0262, 0.0013]","[0.0232, 0.001]","[0.021, 0.0008]","[0.0297, 0.0019]","[0.0149, 0.0005]","[0.0393, 0.0035]","[0.1032, 0.0061]","[0.1319, 0.0067]","[0.1565, 0.0072]","[0.0592, 0.0048]","[0.2601, 0.0086]"
CVNCF,100,1,128,128,0.001,,0.0006667,300,10,"[3.0064, 0.0526]","[0.0308, 0.0018]","[0.0289, 0.0015]","[0.0276, 0.0013]","[0.0326, 0.0024]","[0.0225, 0.0009]","[0.1136, 0.0038]","[0.0262, 0.0013]","[0.0248, 0.0011]","[0.023, 0.0009]","[0.0333, 0.002]","[0.0163, 0.0005]","[0.0301, 0.0026]","[0.097, 0.0058]","[0.1355, 0.0067]","[0.1639, 0.0072]","[0.0639, 0.0049]","[0.2825, 0.0087]"
CVNCF,250,1,128,128,0.0003333,,0.001,300,10,"[3.106, 0.0512]","[0.0292, 0.0019]","[0.0268, 0.0015]","[0.0254, 0.0013]","[0.0343, 0.0027]","[0.021, 0.0008]","[0.1135, 0.0041]","[0.0229, 0.0012]","[0.0214, 0.001]","[0.0206, 0.0009]","[0.0266, 0.0018]","[0.0161, 0.0005]","[0.0347, 0.0032]","[0.0835, 0.0054]","[0.1151, 0.0062]","[0.1477, 0.0069]","[0.0497, 0.0043]","[0.2802, 0.0087]"
CVNCF,100,1,128,128,0.01,,0.0001,300,10,"[3.0515, 0.0527]","[0.0314, 0.0019]","[0.0293, 0.0015]","[0.0277, 0.0013]","[0.0348, 0.0025]","[0.0222, 0.0009]","[0.1135, 0.0039]","[0.0262, 0.0013]","[0.0238, 0.0011]","[0.0222, 0.0009]","[0.0319, 0.0019]","[0.0159, 0.0005]","[0.0304, 0.0026]","[0.1016, 0.006]","[0.132, 0.0067]","[0.1626, 0.0073]","[0.0659, 0.005]","[0.2725, 0.0086]"
CVNCF,200,1,128,128,0.0003333,,0.001,300,10,"[3.0905, 0.0524]","[0.0317, 0.0019]","[0.0291, 0.0016]","[0.0272, 0.0014]","[0.0354, 0.0027]","[0.0216, 0.0009]","[0.1132, 0.0042]","[0.0265, 0.0013]","[0.0224, 0.001]","[0.021, 0.0009]","[0.0306, 0.0019]","[0.0156, 0.0005]","[0.0363, 0.0033]","[0.0986, 0.0059]","[0.1225, 0.0064]","[0.1517, 0.007]","[0.0574, 0.0046]","[0.2701, 0.0086]"
CVNCF,200,1,128,128,0.0003333,,0.0005,300,10,"[3.0964, 0.0524]","[0.0321, 0.002]","[0.0296, 0.0016]","[0.0279, 0.0014]","[0.0359, 0.0027]","[0.0219, 0.0009]","[0.1132, 0.0041]","[0.027, 0.0013]","[0.0236, 0.0011]","[0.0216, 0.0009]","[0.0309, 0.002]","[0.0157, 0.0005]","[0.0357, 0.0032]","[0.0954, 0.0057]","[0.1259, 0.0064]","[0.1549, 0.0071]","[0.058, 0.0046]","[0.269, 0.0086]"
CVNCF,150,1,128,128,0.0006667,,0.0005,300,10,"[3.0179, 0.0527]","[0.0307, 0.0018]","[0.029, 0.0015]","[0.0277, 0.0013]","[0.0321, 0.0024]","[0.0223, 0.0009]","[0.1127, 0.0037]","[0.0278, 0.0013]","[0.0248, 0.0011]","[0.0226, 0.0009]","[0.0307, 0.0019]","[0.0163, 0.0005]","[0.0273, 0.0023]","[0.1034, 0.006]","[0.1361, 0.0067]","[0.1632, 0.0072]","[0.0582, 0.0046]","[0.2832, 0.0088]"
CVNCF,150,1,128,128,0.0001,,0.005,300,10,"[3.0815, 0.0529]","[0.0319, 0.0019]","[0.0295, 0.0015]","[0.0276, 0.0013]","[0.0351, 0.0025]","[0.0217, 0.0008]","[0.1125, 0.0041]","[0.0274, 0.0013]","[0.0234, 0.001]","[0.0213, 0.0009]","[0.0329, 0.002]","[0.0151, 0.0005]","[0.0336, 0.0029]","[0.1075, 0.0062]","[0.1331, 0.0067]","[0.1557, 0.0071]","[0.0666, 0.005]","[0.2661, 0.0086]"
CVNCF,250,1,128,128,0.0001,,0.005,300,10,"[3.0815, 0.0526]","[0.0321, 0.0019]","[0.0295, 0.0016]","[0.0276, 0.0013]","[0.0351, 0.0025]","[0.0217, 0.0008]","[0.1124, 0.0039]","[0.0267, 0.0013]","[0.0235, 0.001]","[0.0211, 0.0009]","[0.0328, 0.002]","[0.0153, 0.0005]","[0.0303, 0.0026]","[0.1055, 0.0062]","[0.1326, 0.0067]","[0.1551, 0.0071]","[0.0673, 0.0051]","[0.2705, 0.0087]"
CVNCF,200,1,128,128,0.003333,,0.0005,300,10,"[3.0817, 0.0529]","[0.0324, 0.0019]","[0.0298, 0.0016]","[0.0279, 0.0014]","[0.0355, 0.0025]","[0.0217, 0.0009]","[0.1122, 0.0039]","[0.0274, 0.0013]","[0.0234, 0.001]","[0.0212, 0.0009]","[0.0335, 0.002]","[0.0154, 0.0005]","[0.0309, 0.0026]","[0.1072, 0.0062]","[0.1324, 0.0067]","[0.1574, 0.0072]","[0.0664, 0.005]","[0.2697, 0.0087]"
CVNCF,150,1,128,128,0.0003333,,0.0005,300,10,"[3.0833, 0.0521]","[0.0296, 0.0018]","[0.0278, 0.0015]","[0.0264, 0.0013]","[0.0324, 0.0025]","[0.0215, 0.0009]","[0.112, 0.004]","[0.0253, 0.0013]","[0.0234, 0.0011]","[0.0214, 0.0009]","[0.0291, 0.0019]","[0.0159, 0.0005]","[0.0335, 0.0031]","[0.0923, 0.0056]","[0.1245, 0.0064]","[0.1518, 0.007]","[0.0551, 0.0045]","[0.274, 0.0087]"
CVNCF,150,1,128,128,0.001,,0.003333,300,10,"[3.086, 0.0527]","[0.0316, 0.0019]","[0.0294, 0.0015]","[0.0276, 0.0013]","[0.0344, 0.0025]","[0.0217, 0.0008]","[0.112, 0.0039]","[0.0269, 0.0013]","[0.0235, 0.001]","[0.0214, 0.0009]","[0.0318, 0.002]","[0.0154, 0.0005]","[0.0296, 0.0026]","[0.1054, 0.0062]","[0.133, 0.0067]","[0.1565, 0.0071]","[0.0633, 0.0049]","[0.2706, 0.0087]"
CVNCF,250,1,128,128,0.003333,,0.001,300,10,"[3.0831, 0.0528]","[0.0321, 0.0019]","[0.0297, 0.0016]","[0.0279, 0.0014]","[0.035, 0.0025]","[0.0217, 0.0009]","[0.112, 0.0039]","[0.0274, 0.0013]","[0.0237, 0.001]","[0.0213, 0.0009]","[0.0317, 0.002]","[0.0154, 0.0005]","[0.0305, 0.0026]","[0.1056, 0.0062]","[0.1332, 0.0067]","[0.1571, 0.0072]","[0.0614, 0.0048]","[0.2694, 0.0087]"
CVNCF,250,1,128,128,0.0003333,,0.0006667,300,10,"[3.0825, 0.0518]","[0.0286, 0.0019]","[0.0268, 0.0015]","[0.0255, 0.0013]","[0.0325, 0.0026]","[0.0212, 0.0008]","[0.1118, 0.0039]","[0.0243, 0.0012]","[0.0226, 0.001]","[0.0211, 0.0009]","[0.0264, 0.0018]","[0.016, 0.0005]","[0.0313, 0.0029]","[0.0872, 0.0055]","[0.1226, 0.0064]","[0.1525, 0.007]","[0.0482, 0.0042]","[0.279, 0.0087]"
CVNCF,250,1,128,128,0.001,,0.003333,300,10,"[3.0801, 0.053]","[0.0319, 0.0019]","[0.0296, 0.0016]","[0.0277, 0.0014]","[0.0347, 0.0025]","[0.0218, 0.0009]","[0.1117, 0.0039]","[0.0275, 0.0013]","[0.0235, 0.001]","[0.0214, 0.0009]","[0.0314, 0.002]","[0.0153, 0.0005]","[0.0302, 0.0026]","[0.108, 0.0062]","[0.1327, 0.0067]","[0.1563, 0.0071]","[0.0606, 0.0048]","[0.2686, 0.0087]"
CVNCF,150,1,128,128,0.0006667,,0.003333,300,10,"[3.0865, 0.0529]","[0.0319, 0.0019]","[0.0296, 0.0016]","[0.0278, 0.0014]","[0.0349, 0.0025]","[0.0217, 0.0009]","[0.1115, 0.0039]","[0.0271, 0.0013]","[0.0236, 0.001]","[0.0217, 0.0009]","[0.0315, 0.002]","[0.0153, 0.0005]","[0.0307, 0.0026]","[0.1059, 0.0062]","[0.1342, 0.0068]","[0.1584, 0.0072]","[0.0615, 0.0049]","[0.2674, 0.0086]"
CVNCF,200,1,128,128,0.006667,,0.0006667,300,10,"[3.09, 0.0528]","[0.0312, 0.0019]","[0.0291, 0.0015]","[0.0274, 0.0013]","[0.0341, 0.0025]","[0.0216, 0.0008]","[0.1114, 0.0039]","[0.0272, 0.0013]","[0.0237, 0.001]","[0.0212, 0.0009]","[0.0311, 0.002]","[0.0153, 0.0005]","[0.0305, 0.0026]","[0.1053, 0.0062]","[0.134, 0.0068]","[0.1572, 0.0072]","[0.0636, 0.005]","[0.2697, 0.0087]"
CVNCF,200,1,128,128,0.006667,,0.005,300,10,"[3.1108, 0.0527]","[0.0322, 0.0019]","[0.0296, 0.0016]","[0.0277, 0.0014]","[0.0354, 0.0025]","[0.0216, 0.0009]","[0.1113, 0.0039]","[0.0265, 0.0013]","[0.0234, 0.001]","[0.0212, 0.0009]","[0.033, 0.002]","[0.0152, 0.0005]","[0.0304, 0.0026]","[0.1045, 0.0061]","[0.1321, 0.0067]","[0.1548, 0.0071]","[0.0676, 0.0051]","[0.266, 0.0086]"
CVNCF,100,1,128,128,0.001,,0.003333,300,10,"[3.0889, 0.053]","[0.0315, 0.0019]","[0.0294, 0.0015]","[0.0276, 0.0013]","[0.0336, 0.0025]","[0.0216, 0.0008]","[0.1113, 0.0039]","[0.0276, 0.0013]","[0.0237, 0.001]","[0.0212, 0.0009]","[0.0317, 0.002]","[0.0153, 0.0005]","[0.0294, 0.0026]","[0.1081, 0.0062]","[0.1345, 0.0068]","[0.1564, 0.0071]","[0.0634, 0.0049]","[0.2686, 0.0087]"
CVNCF,100,1,128,128,0.0006667,,0.001,300,10,"[3.0791, 0.0528]","[0.0309, 0.0018]","[0.0287, 0.0015]","[0.0271, 0.0013]","[0.033, 0.0025]","[0.0214, 0.0008]","[0.1111, 0.0039]","[0.0274, 0.0013]","[0.0231, 0.001]","[0.0214, 0.0009]","[0.0307, 0.0019]","[0.0154, 0.0005]","[0.0302, 0.0026]","[0.1073, 0.0062]","[0.1304, 0.0067]","[0.1578, 0.0072]","[0.0615, 0.0049]","[0.2707, 0.0087]"
CVNCF,150,1,128,128,0.0001,,0.001,300,10,"[3.1034, 0.0521]","[0.0305, 0.0019]","[0.0282, 0.0016]","[0.0267, 0.0014]","[0.0341, 0.0026]","[0.0216, 0.0009]","[0.111, 0.004]","[0.0248, 0.0013]","[0.023, 0.001]","[0.0216, 0.0009]","[0.0302, 0.0019]","[0.0158, 0.0005]","[0.0343, 0.003]","[0.0908, 0.0056]","[0.1267, 0.0065]","[0.1558, 0.0071]","[0.0562, 0.0045]","[0.2685, 0.0086]"
